报道时间,省份,城市,新增确诊,新增出院,新增死亡,累计确诊,累计出院,累计死亡
3月3日,江西,宜春市,0.0,1.0,0.0,116,105.0,0.0
3月3日,江西,赣州市,0.0,1.0,0.0,86,73.0,1.0
3月3日,江西,新余市,0.0,1.0,0.0,133,122.0,0.0
3月3日,江西,景德镇市,0.0,1.0,0.0,8,5.0,0.0
3月3日,江西,九江市,0.0,1.0,0.0,127,98.0,0.0
3月3日,江西,南昌市,0.0,4.0,0.0,247,216.0,0.0
3月3日,上海,浦东新区,1.0,0.0,0.0,54,53.0,0.0
3月3日,湖南,娄底市,0.0,4.0,0.0,83,66.0,0.0
3月3日,湖南,长沙市,0.0,1.0,0.0,264,186.0,2.0
3月3日,河南,商丘市,0.0,1.0,0.0,98,88.0,3.0
3月3日,河南,信阳市,0.0,5.0,0.0,303,267.0,2.0
3月3日,四川,达州市,0.0,1.0,0.0,45,28.0,0.0
3月3日,四川,南充市,0.0,1.0,0.0,41,29.0,0.0
3月3日,四川,成都市,0.0,2.0,0.0,176,92.0,3.0
3月3日,内蒙古,巴彦淖尔市,0.0,0.0,1.0,8,7.0,1.0
3月3日,江苏,宿迁市,0.0,1.0,0.0,14,13.0,0.0
3月3日,江苏,连云港市,0.0,4.0,0.0,51,41.0,0.0
3月3日,江苏,南通市,0.0,3.0,0.0,44,40.0,0.0
3月3日,江苏,苏州市,0.0,3.0,0.0,95,68.0,0.0
3月3日,江苏,无锡市,0.0,1.0,0.0,59,50.0,0.0
3月3日,湖北,恩施州,0.0,5.0,0.0,277,198.0,4.0
3月3日,湖北,潜江市,0.0,6.0,0.0,203,128.0,10.0
3月3日,湖北,咸宁市,0.0,19.0,0.0,900,749.0,12.0
3月3日,湖北,天门市,0.0,21.0,0.0,509,414.0,14.0
3月3日,湖北,黄石市,0.0,16.0,0.0,1050,752.0,36.0
3月3日,湖北,鄂州市,0.0,26.0,0.0,1411,840.0,48.0
3月3日,湖北,襄阳市,0.0,28.0,0.0,1211,913.0,34.0
3月3日,湖北,十堰市,0.0,32.0,0.0,712,491.0,7.0
3月3日,湖北,荆州市,0.0,48.0,0.0,1627,1145.0,50.0
3月3日,湖北,孝感市,0.0,163.0,0.0,3618,2560.0,121.0
3月3日,湖北,仙桃市,0.0,6.0,1.0,587,467.0,20.0
3月3日,湖北,宜昌市,0.0,48.0,1.0,962,583.0,33.0
3月3日,湖北,随州市,0.0,28.0,2.0,1359,893.0,42.0
3月3日,湖北,荆门市,1.0,28.0,0.0,1018,650.0,42.0
3月3日,湖北,黄冈市,2.0,83.0,3.0,3061,2347.0,123.0
3月3日,湖北,武汉市,111.0,1846.0,24.0,50124,23073.0,2314.0
3月3日,山东,威海市,0.0,1.0,0.0,47,34.0,0.0
3月3日,山东,济宁市,0.0,35.0,0.0,265,81.0,0.0
3月3日,山东,烟台市,0.0,2.0,0.0,55,35.0,0.0
3月3日,广西,河池市,0.0,2.0,0.0,31,13.0,1.0
3月3日,广西,玉林市,0.0,3.0,0.0,13,11.0,0.0
3月3日,广西,钦州市,0.0,1.0,0.0,8,8.0,0.0
3月3日,广西,柳州市,0.0,1.0,0.0,30,17.0,0.0
3月3日,辽宁,丹东市,3.0,0.0,0.0,15,7.0,0.0
3月3日,黑龙江,大庆市,0.0,1.0,0.0,31,19.0,1.0
3月3日,黑龙江,齐齐哈尔市,0.0,1.0,0.0,44,35.0,1.0
3月3日,河北,石家庄市,0.0,1.0,0.0,36,28.0,0.0
3月3日,安徽,马鞍山市,0.0,1.0,0.0,45,34.0,0.0
3月3日,安徽,淮南市,0.0,1.0,0.0,29,23.0,0.0
3月3日,安徽,黄山市,0.0,1.0,0.0,10,8.0,0.0
3月3日,安徽,池州市,0.0,1.0,0.0,18,16.0,0.0
3月3日,安徽,芜湖市,0.0,2.0,0.0,40,33.0,0.0
3月3日,安徽,蚌埠市,0.0,2.0,0.0,163,148.0,5.0
3月3日,安徽,亳州市,0.0,4.0,0.0,114,107.0,0.0
3月3日,安徽,六安市,0.0,5.0,0.0,72,63.0,0.0
3月3日,安徽,阜阳市,0.0,6.0,0.0,165,145.0,0.0
3月3日,安徽,合肥市,0.0,6.0,0.0,187,153.0,1.0
3月3日,山西,晋城市,0.0,1.0,0.0,10,9.0,0.0
3月3日,山西,大同市,0.0,1.0,0.0,13,9.0,0.0
3月3日,重庆,云阳县,0.0,1.0,0.0,33,23.0,0.0
3月3日,重庆,丰都县,0.0,1.0,0.0,13,7.0,0.0
3月3日,重庆,潼南区,0.0,1.0,0.0,20,11.0,0.0
3月3日,重庆,合川区,0.0,1.0,0.0,26,20.0,0.0
3月3日,重庆,长寿区,0.0,1.0,0.0,28,15.0,0.0
3月3日,重庆,南岸区,0.0,1.0,0.0,15,9.0,0.0
3月3日,重庆,九龙坡区,0.0,1.0,0.0,25,17.0,1.0
3月3日,重庆,沙坪坝区,0.0,2.0,0.0,9,5.0,0.0
3月3日,重庆,江北区,0.0,1.0,0.0,31,23.0,0.0
3月3日,重庆,万州区,0.0,9.0,0.0,132,98.0,4.0
3月2日,河南,周口市,0.0,2.0,0.0,91,69.0,1.0
3月2日,河南,濮阳市,0.0,3.0,0.0,17,16.0,0.0
3月2日,河南,郑州市,0.0,12.0,0.0,194,146.0,2.0
3月2日,新疆,新疆建设兵团,0.0,1.0,0.0,0,1.0,0.0
3月2日,新疆,乌鲁木齐市,0.0,2.0,0.0,27,21.0,0.0
3月2日,内蒙古,通辽市,0.0,1.0,0.0,8,4.0,0.0
3月2日,内蒙古,包头市,0.0,2.0,0.0,13,8.0,0.0
3月2日,甘肃,兰州市,0.0,1.0,0.0,44,33.0,2.0
3月2日,吉林,四平市,0.0,3.0,0.0,16,14.0,1.0
3月2日,吉林,公主岭市,0.0,1.0,0.0,6,6.0,0.0
3月2日,吉林,长春市,0.0,1.0,0.0,46,40.0,0.0
3月2日,山西,长治市,0.0,1.0,0.0,9,8.0,0.0
3月2日,天津,地市明细不详,0.0,0.0,0.0,0,266.0,15.0
3月2日,广西,桂林市,0.0,1.0,0.0,47,28.0,0.0
3月2日,广西,玉林市,0.0,1.0,0.0,13,8.0,0.0
3月2日,广西,河池市,0.0,1.0,0.0,31,11.0,1.0
3月2日,广西,贵港市,0.0,0.0,0.0,8,8.0,0.0
3月2日,广西,北海市,0.0,2.0,0.0,55,37.0,1.0
3月2日,广西,南宁市,0.0,2.0,0.0,60,54.0,0.0
3月2日,福建,泉州市,0.0,8.0,0.0,57,40.0,0.0
3月2日,河北,唐山市,0.0,2.0,0.0,58,50.0,1.0
3月2日,黑龙江,齐齐哈尔市,0.0,1.0,0.0,44,34.0,1.0
3月2日,黑龙江,鸡西市,0.0,3.0,0.0,46,35.0,0.0
3月2日,黑龙江,双鸭山市,0.0,2.0,0.0,53,39.0,3.0
3月2日,四川,凉山州,0.0,2.0,0.0,14,12.0,0.0
3月2日,四川,德阳市,0.0,1.0,0.0,19,11.0,0.0
3月2日,四川,巴中市,0.0,4.0,0.0,24,16.0,0.0
3月2日,江苏,常州市,0.0,2.0,0.0,57,50.0,0.0
3月2日,江苏,南京市,0.0,5.0,0.0,100,68.0,0.0
3月2日,山东,威海市,0.0,0.0,0.0,47,33.0,0.0
3月2日,山东,菏泽市,0.0,1.0,0.0,22,18.0,0.0
3月2日,山东,枣庄市,0.0,1.0,0.0,26,23.0,0.0
3月2日,山东,潍坊市,0.0,1.0,0.0,47,31.0,0.0
3月2日,山东,青岛市,0.0,1.0,0.0,73,59.0,1.0
3月2日,湖南,湘潭市,0.0,1.0,0.0,40,35.0,0.0
3月2日,湖南,衡阳市,0.0,2.0,0.0,52,48.0,0.0
3月2日,湖南,常德市,0.0,2.0,0.0,94,74.0,0.0
3月2日,湖南,邵阳市,0.0,1.0,0.0,110,100.0,1.0
3月2日,湖南,岳阳市,0.0,1.0,0.0,163,124.0,1.0
3月2日,湖南,岳阳市,0.0,4.0,0.0,163,123.0,1.0
3月2日,浙江,舟山市,0.0,2.0,0.0,14,10.0,0.0
3月2日,浙江,湖州市,0.0,1.0,0.0,13,10.0,0.0
3月2日,浙江,绍兴市,0.0,1.0,0.0,48,38.0,0.0
3月2日,浙江,金华市,0.0,2.0,0.0,60,54.0,0.0
3月2日,浙江,台州市,0.0,4.0,0.0,168,112.0,0.0
3月2日,浙江,温州市,0.0,9.0,0.0,536,457.0,1.0
3月2日,河南,信阳市,0.0,1.0,0.0,303,262.0,2.0
3月2日,广东,湛江市,0.0,2.0,0.0,27,19.0,0.0
3月2日,广东,佛山市,0.0,12.0,0.0,98,59.0,0.0
3月2日,湖北,黄石市,0.0,7.0,0.0,1050,736.0,36.0
3月2日,浙江,丽水市,1.0,0.0,0.0,21,17.0,0.0
3月2日,河南,许昌市,0.0,1.0,0.0,41,38.0,1.0
3月2日,云南,昆明市,0.0,4.0,0.0,60,52.0,0.0
3月2日,云南,玉溪市,0.0,1.0,0.0,15,13.0,1.0
3月2日,上海,浦东新区,0.0,1.0,0.0,53,53.0,0.0
3月2日,上海,外地来沪,0.0,1.0,0.0,92,99.0,0.0
3月2日,海南,保亭县,0.0,2.0,0.0,3,3.0,0.0
3月2日,天津,河东区,0.0,2.0,0.0,16,13.0,1.0
3月2日,河南,漯河市,0.0,3.0,0.0,44,33.0,0.0
3月2日,河南,平顶山市,0.0,4.0,0.0,63,57.0,1.0
3月2日,河南,周口市,0.0,1.0,1.0,91,67.0,1.0
3月2日,河南,商丘市,0.0,1.0,0.0,98,87.0,3.0
3月2日,河南,济源市,0.0,1.0,0.0,5,4.0,0.0
3月2日,河南,信阳市,0.0,3.0,0.0,303,261.0,2.0
3月2日,河南,驻马店市,0.0,2.0,0.0,149,139.0,0.0
3月2日,广东,珠海市,0.0,5.0,0.0,110,80.0,1.0
3月2日,广东,广州市,0.0,4.0,0.0,387,264.0,1.0
3月2日,广东,深圳市,0.0,12.0,0.0,454,323.0,3.0
3月2日,广东,东莞市,0.0,3.0,0.0,101,66.0,1.0
3月2日,贵州,毕节市,0.0,1.0,0.0,23,16.0,0.0
3月2日,贵州,贵阳市,0.0,1.0,0.0,37,28.0,1.0
3月2日,北京,海淀区,1.0,0.0,0.0,80,0.0,0.0
3月2日,北京,地市明细不详,0.0,6.0,0.0,0,266.0,15.0
3月2日,湖南,永州市,0.0,1.0,0.0,48,43.0,0.0
3月2日,湖南,岳阳市,0.0,4.0,0.0,163,119.0,1.0
3月2日,湖南,邵阳市,0.0,4.0,0.0,110,99.0,1.0
3月2日,湖南,株洲市,0.0,7.0,0.0,85,69.0,0.0
3月2日,湖南,长沙市,0.0,7.0,0.0,264,185.0,2.0
3月2日,浙江,金华市,0.0,1.0,0.0,60,52.0,0.0
3月2日,浙江,绍兴市,0.0,1.0,0.0,48,37.0,0.0
3月2日,浙江,嘉兴市,0.0,3.0,0.0,53,41.0,0.0
3月2日,浙江,温州市,0.0,15.0,0.0,536,448.0,1.0
3月2日,浙江,宁波市,0.0,1.0,0.0,170,149.0,0.0
3月2日,浙江,杭州市,0.0,1.0,0.0,196,153.0,0.0
3月2日,四川,甘孜州,0.0,7.0,0.0,80,47.0,0.0
3月2日,四川,广安市,0.0,1.0,0.0,36,25.0,0.0
3月2日,四川,南充市,0.0,4.0,0.0,41,28.0,0.0
3月2日,四川,绵阳市,0.0,1.0,0.0,29,16.0,0.0
3月2日,四川,成都市,0.0,2.0,0.0,176,90.0,3.0
3月2日,湖北,恩施州,0.0,1.0,0.0,277,193.0,4.0
3月2日,湖北,潜江市,0.0,3.0,0.0,203,122.0,10.0
3月2日,湖北,十堰市,0.0,18.0,0.0,712,459.0,7.0
3月2日,湖北,天门市,0.0,22.0,0.0,509,393.0,14.0
3月2日,湖北,仙桃市,0.0,23.0,0.0,587,461.0,19.0
3月2日,湖北,宜昌市,0.0,29.0,0.0,962,535.0,32.0
3月2日,湖北,鄂州市,0.0,30.0,0.0,1411,814.0,48.0
3月2日,湖北,随州市,0.0,30.0,0.0,1359,865.0,40.0
3月2日,湖北,襄阳市,0.0,35.0,0.0,1211,885.0,34.0
3月2日,湖北,咸宁市,0.0,38.0,0.0,900,730.0,12.0
3月2日,湖北,天门市,0.0,0.0,1.0,509,371.0,14.0
3月2日,湖北,黄冈市,0.0,89.0,1.0,3059,2264.0,120.0
3月2日,湖北,鄂州市,0.0,0.0,1.0,1411,784.0,48.0
3月2日,湖北,黄石市,0.0,32.0,1.0,1050,729.0,36.0
3月2日,湖北,孝感市,0.0,182.0,2.0,3618,2397.0,121.0
3月2日,湖北,荆州市,1.0,62.0,2.0,1627,1097.0,50.0
3月2日,湖北,荆门市,2.0,18.0,2.0,1017,622.0,42.0
3月2日,湖北,武汉市,193.0,1790.0,31.0,50013,21227.0,2290.0
3月2日,山东,滨州市,0.0,1.0,0.0,18,13.0,0.0
3月2日,山东,临沂市,0.0,1.0,0.0,56,47.0,0.0
3月2日,山东,日照市,0.0,1.0,0.0,21,15.0,0.0
3月2日,山东,泰安市,0.0,3.0,0.0,36,33.0,2.0
3月2日,山东,潍坊市,0.0,1.0,0.0,47,30.0,0.0
3月2日,山东,青岛市,0.0,5.0,0.0,73,58.0,1.0
3月2日,山东,济南市,0.0,3.0,0.0,57,32.0,0.0
3月2日,广西,河池市,0.0,2.0,0.0,31,10.0,1.0
3月2日,广西,贵港市,0.0,2.0,0.0,8,8.0,0.0
3月2日,广西,北海市,0.0,2.0,0.0,55,35.0,1.0
3月2日,广西,桂林市,0.0,1.0,0.0,47,27.0,0.0
3月2日,广西,南宁市,0.0,2.0,0.0,60,52.0,0.0
3月2日,安徽,六安市,0.0,1.0,0.0,72,58.0,0.0
3月2日,安徽,淮南市,0.0,1.0,0.0,29,22.0,0.0
3月2日,安徽,宿州市,0.0,1.0,0.0,44,37.0,0.0
3月2日,安徽,安庆市,0.0,2.0,0.0,91,82.0,0.0
3月2日,安徽,池州市,0.0,2.0,0.0,18,15.0,0.0
3月2日,安徽,蚌埠市,0.0,2.0,0.0,163,146.0,5.0
3月2日,安徽,亳州市,0.0,2.0,0.0,114,103.0,0.0
3月2日,安徽,合肥市,0.0,4.0,0.0,187,147.0,1.0
3月2日,安徽,阜阳市,0.0,5.0,0.0,165,139.0,0.0
3月2日,河北,张家口市,0.0,2.0,0.0,41,35.0,0.0
3月2日,河北,沧州市,0.0,3.0,0.0,50,45.0,4.0
3月2日,河北,唐山市,0.0,6.0,0.0,58,48.0,1.0
3月2日,辽宁,铁岭市,0.0,1.0,0.0,9,6.0,0.0
3月2日,辽宁,丹东市,0.0,1.0,0.0,12,7.0,0.0
3月2日,江西,上饶市,0.0,5.0,0.0,130,116.0,0.0
3月2日,江西,赣州市,0.0,1.0,0.0,86,72.0,1.0
3月2日,江西,鹰潭市,0.0,3.0,0.0,19,15.0,0.0
3月2日,江西,新余市,0.0,1.0,0.0,133,121.0,0.0
3月2日,江西,景德镇市,0.0,1.0,0.0,8,4.0,0.0
3月2日,江西,九江市,0.0,3.0,0.0,127,97.0,0.0
3月2日,江西,南昌市,0.0,5.0,0.0,247,212.0,0.0
3月2日,宁夏,银川市,1.0,0.0,0.0,40,32.0,0.0
3月2日,福建,莆田市,0.0,3.0,0.0,66,39.0,0.0
3月2日,福建,福州市,0.0,1.0,0.0,90,70.0,1.0
3月2日,福建,南平市,0.0,1.0,0.0,22,15.0,0.0
3月2日,江苏,淮安市,0.0,2.0,0.0,68,57.0,0.0
3月2日,吉林,辽源市,0.0,3.0,0.0,7,7.0,0.0
3月2日,陕西,西安市,0.0,1.0,0.0,132,101.0,1.0
3月2日,陕西,地市明细不详,0.0,0.0,0.0,0,260.0,15.0
3月2日,海南,昌江县,0.0,1.0,0.0,7,7.0,0.0
3月2日,海南,海口市,0.0,1.0,0.0,45,35.0,0.0
3月2日,黑龙江,大庆市,0.0,1.0,0.0,31,18.0,1.0
3月2日,黑龙江,双鸭山市,0.0,1.0,0.0,53,37.0,3.0
3月2日,黑龙江,鸡西市,0.0,1.0,0.0,46,32.0,0.0
3月2日,黑龙江,哈尔滨市,0.0,5.0,0.0,206,140.0,4.0
3月2日,河南,洛阳市,0.0,3.0,0.0,33,30.0,1.0
3月2日,山西,晋中市,0.0,1.0,0.0,42,29.0,0.0
3月2日,山西,太原市,0.0,1.0,0.0,23,20.0,0.0
3月2日,新疆,乌鲁木齐市,0.0,2.0,0.0,27,19.0,0.0
3月2日,重庆,两江新区,0.0,1.0,0.0,24,15.0,0.0
3月2日,重庆,石柱县,0.0,1.0,0.0,18,13.0,0.0
3月2日,重庆,巫溪县,0.0,1.0,0.0,19,13.0,0.0
3月2日,重庆,垫江县,0.0,1.0,0.0,24,15.0,0.0
3月2日,重庆,綦江区,0.0,1.0,0.0,24,15.0,0.0
3月2日,重庆,合川区,0.0,1.0,0.0,26,19.0,0.0
3月2日,重庆,渝北区,0.0,1.0,0.0,22,16.0,0.0
3月2日,重庆,九龙坡区,0.0,1.0,0.0,25,16.0,1.0
3月2日,重庆,江北区,0.0,1.0,0.0,31,22.0,0.0
3月2日,重庆,渝中区,0.0,1.0,0.0,20,18.0,0.0
3月2日,重庆,万州区,0.0,2.0,0.0,132,89.0,4.0
3月1日,河南,许昌市,0.0,0.0,1.0,41,37.0,1.0
3月1日,山东,聊城市,0.0,1.0,0.0,41,38.0,0.0
3月1日,山东,聊城市,0.0,3.0,0.0,41,37.0,0.0
3月1日,山东,威海市,0.0,2.0,0.0,47,33.0,0.0
3月1日,广东,深圳市,1.0,0.0,0.0,454,311.0,3.0
3月1日,广东,惠州市,0.0,2.0,0.0,70,60.0,0.0
3月1日,湖北,武汉市,0.0,132.0,0.0,49820,19437.0,2259.0
3月1日,黑龙江,哈尔滨市,0.0,12.0,0.0,206,135.0,4.0
3月1日,海南,海口市,0.0,1.0,0.0,45,34.0,0.0
3月1日,江苏,南京市,0.0,5.0,0.0,100,63.0,0.0
3月1日,湖北,武汉市,0.0,34.0,0.0,49820,19305.0,2259.0
3月1日,广东,肇庆市,0.0,1.0,0.0,23,14.0,1.0
3月1日,浙江,台州市,0.0,1.0,0.0,168,108.0,0.0
3月1日,山东,烟台市,0.0,2.0,0.0,55,33.0,0.0
3月1日,山东,青岛市,0.0,1.0,0.0,73,53.0,1.0
3月1日,山东,济宁市,2.0,0.0,0.0,265,46.0,0.0
3月1日,上海,外地来沪,0.0,1.0,0.0,92,98.0,0.0
3月1日,上海,静安区,0.0,1.0,0.0,11,14.0,0.0
3月1日,上海,宝山区,0.0,1.0,0.0,20,15.0,0.0
3月1日,湖北,武汉市,0.0,0.0,1.0,49820,19271.0,2259.0
3月1日,湖北,武汉市,0.0,2.0,0.0,49820,19271.0,2258.0
3月1日,广东,茂名市,0.0,1.0,0.0,14,10.0,0.0
3月1日,云南,红河州,0.0,1.0,0.0,11,9.0,0.0
3月1日,云南,昭通市,0.0,5.0,0.0,26,25.0,0.0
3月1日,海南,昌江县,0.0,1.0,0.0,7,6.0,0.0
3月1日,天津,宁河区,0.0,1.0,0.0,4,3.0,0.0
3月1日,天津,宝坻区,0.0,3.0,0.0,60,45.0,2.0
3月1日,广东,中山市,0.0,1.0,0.0,71,59.0,0.0
3月1日,北京,地市明细不详,0.0,5.0,0.0,0,260.0,15.0
3月1日,北京,境外输入,2.0,0.0,0.0,2,0.0,0.0
3月1日,广东,惠州市,0.0,3.0,0.0,70,58.0,0.0
3月1日,广东,珠海市,0.0,4.0,0.0,110,75.0,1.0
3月1日,广东,东莞市,0.0,7.0,0.0,101,63.0,1.0
3月1日,广东,深圳市,0.0,9.0,0.0,453,311.0,3.0
3月1日,广东,广州市,0.0,12.0,0.0,387,260.0,1.0
3月1日,四川,甘孜州,0.0,9.0,0.0,80,40.0,0.0
3月1日,四川,眉山市,0.0,1.0,0.0,9,7.0,0.0
3月1日,四川,达州市,0.0,1.0,0.0,45,27.0,0.0
3月1日,四川,广安市,0.0,1.0,0.0,36,24.0,0.0
3月1日,四川,南充市,0.0,1.0,0.0,41,24.0,0.0
3月1日,辽宁,阜新市,0.0,3.0,0.0,8,8.0,0.0
3月1日,宁夏,吴忠市,0.0,1.0,0.0,28,27.0,0.0
3月1日,江西,抚州市,0.0,2.0,0.0,80,65.0,0.0
3月1日,江西,吉安市,0.0,3.0,0.0,25,19.0,0.0
3月1日,江西,宜春市,0.0,8.0,0.0,116,104.0,0.0
3月1日,江西,赣州市,0.0,1.0,0.0,86,71.0,1.0
3月1日,江西,萍乡市,0.0,1.0,0.0,35,26.0,0.0
3月1日,江西,南昌市,0.0,5.0,0.0,247,207.0,0.0
3月1日,浙江,台州市,0.0,1.0,0.0,168,107.0,0.0
3月1日,浙江,舟山市,0.0,1.0,0.0,14,8.0,0.0
3月1日,浙江,嘉兴市,0.0,3.0,0.0,53,38.0,0.0
3月1日,浙江,温州市,0.0,27.0,0.0,536,433.0,1.0
3月1日,浙江,宁波市,0.0,3.0,0.0,170,148.0,0.0
3月1日,浙江,杭州市,0.0,5.0,0.0,196,152.0,0.0
3月1日,福建,泉州市,0.0,1.0,0.0,57,32.0,0.0
3月1日,湖南,娄底市,0.0,2.0,0.0,83,62.0,0.0
3月1日,湖南,郴州市,0.0,1.0,0.0,45,35.0,0.0
3月1日,湖南,益阳市,0.0,1.0,0.0,67,59.0,0.0
3月1日,湖南,岳阳市,0.0,1.0,0.0,163,115.0,1.0
3月1日,湖南,湘潭市,0.0,1.0,0.0,40,34.0,0.0
3月1日,湖南,衡阳市,0.0,2.0,0.0,52,46.0,0.0
3月1日,湖南,长沙市,0.0,4.0,0.0,264,178.0,2.0
3月1日,江苏,镇江市,0.0,1.0,0.0,14,11.0,0.0
3月1日,江苏,扬州市,0.0,4.0,0.0,27,23.0,0.0
3月1日,江苏,连云港市,0.0,2.0,0.0,51,37.0,0.0
3月1日,江苏,苏州市,0.0,2.0,0.0,95,65.0,0.0
3月1日,江苏,无锡市,0.0,1.0,0.0,59,49.0,0.0
3月1日,安徽,黄山市,0.0,1.0,0.0,10,7.0,0.0
3月1日,安徽,铜陵市,0.0,1.0,0.0,32,29.0,0.0
3月1日,安徽,芜湖市,0.0,1.0,0.0,40,31.0,0.0
3月1日,安徽,滁州市,0.0,1.0,0.0,15,11.0,0.0
3月1日,安徽,亳州市,0.0,1.0,0.0,114,101.0,0.0
3月1日,安徽,六安市,0.0,2.0,0.0,72,57.0,0.0
3月1日,安徽,宿州市,0.0,2.0,0.0,44,36.0,0.0
3月1日,安徽,淮北市,0.0,2.0,0.0,28,24.0,0.0
3月1日,安徽,马鞍山市,0.0,3.0,0.0,45,33.0,0.0
3月1日,安徽,蚌埠市,0.0,3.0,0.0,163,144.0,5.0
3月1日,安徽,合肥市,0.0,3.0,0.0,187,143.0,1.0
3月1日,安徽,阜阳市,0.0,6.0,0.0,165,134.0,0.0
3月1日,海南,海口市,0.0,1.0,0.0,45,33.0,0.0
3月1日,陕西,汉中市,0.0,4.0,0.0,29,22.0,0.0
3月1日,吉林,长春市,0.0,2.0,0.0,46,39.0,0.0
3月1日,山东,聊城市,0.0,1.0,0.0,41,34.0,0.0
3月1日,山东,德州市,0.0,1.0,0.0,45,18.0,2.0
3月1日,山东,临沂市,0.0,1.0,0.0,56,46.0,0.0
3月1日,山东,日照市,0.0,2.0,0.0,21,14.0,0.0
3月1日,山东,威海市,0.0,3.0,0.0,47,31.0,0.0
3月1日,山东,泰安市,0.0,4.0,0.0,36,30.0,2.0
3月1日,山东,济宁市,0.0,1.0,0.0,263,46.0,0.0
3月1日,山东,烟台市,0.0,1.0,0.0,55,31.0,0.0
3月1日,山东,青岛市,0.0,3.0,0.0,73,52.0,1.0
3月1日,山东,济南市,0.0,3.0,0.0,57,29.0,0.0
3月1日,河南,商丘市,0.0,2.0,0.0,98,86.0,3.0
3月1日,内蒙古,巴彦淖尔市,0.0,1.0,0.0,8,7.0,0.0
3月1日,内蒙古,呼伦贝尔市,0.0,1.0,0.0,9,5.0,0.0
3月1日,内蒙古,鄂尔多斯市,0.0,1.0,0.0,13,10.0,0.0
3月1日,内蒙古,锡林郭勒盟,0.0,1.0,0.0,11,3.0,0.0
3月1日,内蒙古,通辽市,0.0,1.0,0.0,8,3.0,0.0
3月1日,广西,桂林市,0.0,2.0,0.0,47,26.0,0.0
3月1日,广西,柳州市,0.0,1.0,0.0,30,16.0,0.0
3月1日,广西,南宁市,0.0,4.0,0.0,60,50.0,0.0
3月1日,辽宁,葫芦岛市,0.0,1.0,0.0,14,7.0,1.0
3月1日,辽宁,鞍山市,0.0,1.0,0.0,4,2.0,0.0
3月1日,辽宁,大连市,0.0,3.0,0.0,24,15.0,0.0
3月1日,辽宁,沈阳市,0.0,1.0,0.0,35,25.0,0.0
3月1日,辽宁,丹东市,1.0,0.0,0.0,12,6.0,0.0
3月1日,河北,邯郸市,0.0,1.0,0.0,34,31.0,0.0
3月1日,河北,沧州市,0.0,1.0,0.0,50,42.0,4.0
3月1日,河北,唐山市,0.0,1.0,0.0,58,42.0,1.0
3月1日,黑龙江,黑河市,0.0,1.0,0.0,14,11.0,0.0
3月1日,黑龙江,鸡西市,0.0,1.0,0.0,46,31.0,0.0
3月1日,黑龙江,双鸭山市,0.0,4.0,0.0,53,36.0,3.0
3月1日,黑龙江,哈尔滨市,0.0,19.0,0.0,206,123.0,4.0
3月1日,湖北,神农架林区,0.0,1.0,0.0,11,11.0,0.0
3月1日,湖北,天门市,0.0,9.0,0.0,509,371.0,13.0
3月1日,湖北,恩施州,0.0,11.0,0.0,277,192.0,4.0
3月1日,湖北,潜江市,0.0,12.0,0.0,203,119.0,10.0
3月1日,湖北,仙桃市,0.0,30.0,0.0,587,438.0,19.0
3月1日,湖北,随州市,0.0,38.0,0.0,1359,835.0,40.0
3月1日,湖北,宜昌市,0.0,44.0,0.0,962,506.0,32.0
3月1日,湖北,荆州市,0.0,69.0,0.0,1626,1035.0,48.0
3月1日,湖北,咸宁市,0.0,15.0,1.0,900,692.0,12.0
3月1日,湖北,襄阳市,0.0,48.0,1.0,1211,850.0,34.0
3月1日,湖北,孝感市,0.0,168.0,3.0,3618,2215.0,119.0
3月1日,湖北,黄冈市,1.0,52.0,0.0,3059,2175.0,119.0
3月1日,湖北,鄂州市,1.0,37.0,3.0,1411,784.0,47.0
3月1日,湖北,荆门市,1.0,41.0,0.0,1015,604.0,40.0
3月1日,湖北,十堰市,1.0,20.0,0.0,712,441.0,7.0
3月1日,湖北,黄石市,1.0,22.0,0.0,1050,697.0,35.0
3月1日,湖北,武汉市,565.0,1675.0,26.0,49820,19269.0,2258.0
3月1日,山西,晋中市,0.0,1.0,0.0,42,28.0,0.0
3月1日,山西,朔州市,0.0,1.0,0.0,10,8.0,0.0
3月1日,新疆,新疆生产建设兵团,0.0,3.0,0.0,24,19.0,3.0
3月1日,新疆,伊犁州,0.0,6.0,0.0,19,18.0,0.0
3月1日,新疆,乌鲁木齐市,0.0,1.0,0.0,27,17.0,0.0
3月1日,重庆,万盛区,0.0,1.0,0.0,1,1.0,0.0
3月1日,重庆,巫山县,0.0,1.0,0.0,15,9.0,0.0
3月1日,重庆,奉节县,0.0,1.0,0.0,25,18.0,0.0
3月1日,重庆,垫江县,0.0,2.0,0.0,24,14.0,0.0
3月1日,重庆,潼南区,0.0,2.0,0.0,20,10.0,0.0
3月1日,重庆,合川区,0.0,3.0,0.0,26,18.0,0.0
3月1日,重庆,巴南区,0.0,1.0,0.0,7,4.0,0.0
3月1日,重庆,江北区,0.0,2.0,0.0,31,21.0,0.0
3月1日,重庆,万州区,0.0,3.0,0.0,132,87.0,4.0
2月29日,辽宁,朝阳市,0.0,1.0,0.0,8,4.0,0.0
2月29日,辽宁,沈阳市,0.0,1.0,0.0,35,24.0,0.0
2月29日,黑龙江,哈尔滨市,0.0,10.0,0.0,206,104.0,4.0
2月29日,河北,石家庄市,0.0,3.0,0.0,36,27.0,0.0
